game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,
21.415,24.878,0.709,6.183,0.388,0.001,0.193,0.000,2.096,1.829,2.467,0.000,4.027,0.795,0.686,0.912,3.214,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
21.517,24.980,0.709,6.183,0.400,0.001,0.143,0.000,2.090,1.830,2.478,0.000,4.036,0.793,0.686,0.916,3.288,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
21.620,25.082,0.709,6.183,0.405,0.000,0.134,0.000,2.082,1.831,2.494,0.000,4.047,0.790,0.686,0.921,3.395,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
21.711,25.173,0.709,6.183,0.412,-0.002,0.157,0.000,2.075,1.833,2.509,0.000,4.059,0.787,0.687,0.927,3.505,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
21.808,25.271,0.709,6.182,0.418,0.000,0.133,0.000,2.069,1.834,2.520,0.000,4.067,0.784,0.687,0.931,3.591,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
21.912,25.374,0.709,6.182,0.423,-0.001,0.114,0.000,2.064,1.835,2.530,0.000,4.075,0.783,0.688,0.935,3.669,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.001,25.463,0.709,6.183,0.427,0.095,0.128,0.000,2.037,1.815,2.512,0.000,4.132,0.805,0.709,0.966,3.864,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.111,25.573,0.754,6.203,0.431,0.870,0.159,0.000,1.974,1.766,2.457,0.000,4.263,0.859,0.759,1.041,4.282,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.212,25.674,0.862,6.253,0.438,1.382,6.279,0.000,1.915,1.714,2.384,0.000,4.385,0.918,0.811,1.112,4.577,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.309,25.771,0.972,6.305,0.438,1.020,6.277,0.000,1.874,1.677,2.333,0.000,4.472,0.959,0.849,1.163,4.787,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.420,25.882,1.051,6.341,0.438,0.836,6.277,0.000,1.820,1.629,2.266,0.000,4.585,1.014,0.897,1.229,0.000,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.520,25.982,1.152,6.389,0.438,1.075,6.277,0.000,1.768,1.583,2.202,0.000,4.692,1.066,0.943,1.293,0.000,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.606,26.068,1.250,6.435,0.438,1.068,6.277,0.000,1.729,1.548,2.154,0.000,4.773,1.105,0.977,1.340,0.000,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.715,26.177,1.323,6.469,0.438,0.982,6.277,0.000,1.684,1.507,2.097,0.000,4.869,1.151,1.018,1.396,0.000,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.810,26.272,1.409,6.510,0.438,0.981,6.277,0.000,1.636,1.464,2.038,0.000,4.968,1.199,1.061,1.455,0.000,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
22.901,26.363,1.499,6.552,0.438,1.031,6.277,0.000,1.587,1.421,1.977,0.000,0.000,1.248,1.104,1.514,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.006,26.468,1.591,6.595,0.438,1.022,6.277,0.000,1.539,1.378,1.918,0.000,0.000,1.296,1.147,1.573,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.114,26.576,1.681,6.637,0.438,1.000,6.277,0.000,1.492,1.336,1.859,0.000,0.000,1.344,1.189,1.631,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.205,26.667,1.771,6.679,0.438,1.009,6.277,0.000,1.444,1.293,1.800,0.000,0.000,1.392,1.232,1.690,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.319,26.781,1.861,6.721,0.438,1.017,6.277,0.000,1.396,1.250,1.740,0.000,0.000,1.441,1.275,1.749,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.407,26.869,1.952,6.764,0.438,1.012,6.277,4.974,1.348,1.207,1.681,0.000,0.000,1.489,1.317,1.807,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.501,26.963,2.042,6.806,0.438,1.009,6.277,4.874,1.300,1.165,1.621,0.000,0.000,1.537,1.360,1.866,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.617,27.079,2.132,6.848,0.439,1.012,6.277,4.773,1.252,1.122,1.562,0.000,0.000,1.585,1.403,1.925,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.715,27.178,2.222,6.891,0.439,1.013,6.277,4.673,1.205,1.079,1.502,0.000,0.000,1.633,1.446,1.983,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.810,27.273,2.312,6.933,0.439,1.011,6.277,4.573,1.157,1.036,1.443,0.000,0.000,1.681,1.488,2.042,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
23.907,27.369,2.402,6.975,0.439,1.011,6.277,4.472,1.103,0.993,1.383,0.000,0.000,1.729,1.531,2.101,2.746,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.001,27.463,2.493,7.018,0.439,1.012,6.277,4.372,1.055,0.951,1.324,0.000,0.000,1.778,1.574,2.160,2.496,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.102,27.564,2.583,7.060,0.439,1.012,6.277,4.272,2.142,0.908,1.264,0.000,0.000,1.826,1.617,2.219,2.282,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.216,27.679,2.673,7.102,0.439,1.011,6.277,4.172,2.094,0.865,1.205,0.000,0.000,1.874,1.659,2.278,2.083,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.305,27.767,2.763,7.145,0.439,1.012,6.277,4.071,2.046,0.822,1.145,0.000,0.000,1.922,1.702,2.337,1.966,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.420,27.882,2.853,7.187,0.439,1.012,6.277,3.951,1.988,0.771,1.073,4.862,0.000,1.980,1.753,2.407,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.512,27.975,2.961,7.238,0.439,1.012,6.277,3.871,1.950,0.736,1.026,4.647,0.000,2.019,1.788,2.454,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.607,28.069,3.033,7.272,0.439,1.012,6.277,3.771,1.902,0.688,0.966,4.379,0.000,2.067,1.830,2.513,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.702,28.164,3.124,7.314,0.440,1.012,6.277,4.283,1.922,1.315,0.855,2.942,0.000,2.195,1.861,2.430,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.811,28.273,3.214,7.357,0.376,1.010,4.428,0.000,2.224,1.623,0.695,1.439,0.000,2.658,1.912,2.136,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
24.920,28.382,3.307,7.391,0.159,0.982,3.733,0.000,2.412,1.635,0.749,1.196,0.000,2.933,1.956,2.065,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.007,28.470,3.403,7.403,0.074,0.989,1.145,0.000,1.958,1.587,0.725,1.981,0.000,2.390,1.913,0.691,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.101,28.564,3.501,7.413,0.296,0.985,2.992,3.354,1.703,1.564,0.834,0.000,4.051,2.148,0.638,2.869,0.000,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.220,28.682,3.594,7.446,0.501,1.009,1.615,3.615,1.590,1.553,0.796,0.000,3.723,2.153,0.741,3.206,0.000,0.000,3.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.319,28.782,3.697,7.507,0.569,1.019,5.535,3.157,1.588,1.483,0.890,4.707,4.268,0.808,2.089,3.023,0.000,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.414,28.876,3.765,7.550,0.501,1.011,5.375,3.021,1.552,1.429,1.027,3.453,4.543,0.807,2.128,3.023,0.000,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.505,28.967,3.852,7.597,0.480,0.999,6.277,2.922,1.502,1.383,1.145,3.071,4.639,0.943,2.175,3.089,0.000,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.617,29.080,3.939,7.642,0.480,1.005,6.276,2.822,1.451,1.336,1.266,2.681,4.737,2.441,2.221,3.157,0.000,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.716,29.178,4.028,7.688,0.480,1.019,6.277,2.721,1.399,1.289,1.387,2.287,4.835,2.492,2.269,3.224,0.000,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.810,29.272,4.117,7.735,0.480,1.013,6.277,2.621,1.348,1.242,1.507,1.894,4.933,2.543,2.315,0.000,0.000,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.904,29.366,4.205,7.781,0.481,1.008,6.277,2.521,1.297,1.195,1.420,1.499,0.000,2.594,2.362,0.000,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.020,29.482,4.293,7.827,0.481,1.012,6.277,2.400,1.236,1.139,1.546,1.308,0.000,2.656,2.418,0.000,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.119,29.581,4.399,7.882,0.481,1.013,6.277,2.320,1.195,1.101,1.590,1.379,2.210,2.697,2.456,0.000,0.000,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.216,29.678,4.470,7.919,0.481,1.011,6.277,2.220,1.144,1.054,1.523,1.468,2.328,2.748,2.503,0.000,0.000,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.312,29.774,4.558,7.965,0.481,1.011,6.277,2.119,1.093,1.007,1.455,1.557,2.493,2.799,2.550,0.000,0.000,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.412,29.874,4.646,8.011,0.481,1.012,6.277,2.019,1.042,0.961,1.388,1.645,2.685,2.850,2.596,0.000,0.000,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.520,29.982,4.734,8.057,0.482,0.995,6.277,1.905,0.984,0.907,1.310,1.746,2.915,2.909,2.650,0.000,4.152,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.610,30.072,4.835,8.110,0.482,0.926,6.277,1.833,0.947,0.873,1.262,1.810,3.102,2.945,2.684,0.000,4.088,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.704,30.166,4.898,8.143,0.482,0.885,6.277,1.748,0.849,0.834,1.205,1.885,3.324,2.989,2.723,0.000,4.013,0.000,3.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.802,30.264,4.972,8.182,0.482,0.821,6.277,1.669,0.809,0.797,1.151,1.955,3.569,3.029,2.760,0.000,3.993,0.000,3.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.920,30.382,5.042,8.218,0.482,0.777,6.277,1.579,0.763,0.754,1.090,2.035,0.000,3.075,2.803,0.000,3.913,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.012,30.475,5.121,8.260,0.482,0.747,6.277,1.521,4.298,0.727,1.051,2.086,0.000,3.105,2.830,0.000,3.861,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.102,30.564,5.172,8.286,0.482,0.721,6.277,1.453,4.158,0.695,1.005,2.146,0.000,3.140,2.862,0.000,3.801,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.208,30.670,5.232,8.318,0.482,0.662,6.277,1.389,4.029,0.665,0.962,2.202,0.000,3.172,2.891,0.000,3.745,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.320,30.782,5.288,8.347,0.482,0.625,6.277,1.317,3.880,0.631,0.913,2.266,0.000,3.209,2.925,0.000,3.680,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.410,30.872,5.352,8.380,0.483,0.604,6.277,1.270,3.784,0.610,0.881,2.307,0.000,3.233,2.947,4.994,3.639,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.518,30.980,5.392,8.402,0.483,0.567,6.277,1.221,3.683,0.535,0.848,2.351,0.000,3.258,2.970,4.933,3.595,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.604,31.066,5.436,8.425,0.483,0.432,6.277,1.186,3.611,0.519,0.824,2.382,0.000,3.276,2.987,4.890,3.564,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.711,31.173,5.467,8.441,0.483,0.316,6.277,1.158,3.553,0.506,0.805,2.407,0.000,3.290,3.000,4.855,3.539,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.819,31.281,5.492,8.454,0.483,0.283,6.277,1.132,3.501,0.493,0.788,2.430,0.000,3.303,3.012,4.823,3.516,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.905,31.367,5.514,8.466,0.483,0.253,6.277,1.111,3.459,0.484,0.773,2.448,0.000,3.314,3.022,4.797,3.497,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.002,31.464,5.533,8.476,0.483,0.178,6.276,1.112,3.521,0.482,0.778,2.450,0.000,3.301,3.030,4.747,3.489,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.120,31.582,5.537,8.478,0.493,-0.027,0.418,1.149,3.975,0.490,0.828,2.438,0.000,3.225,3.061,4.541,3.475,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.209,31.671,5.534,8.476,0.544,-0.046,0.717,1.183,4.434,0.497,0.874,2.432,0.000,3.173,3.093,4.397,3.470,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.301,31.763,5.532,8.475,0.584,-0.016,0.349,1.209,4.144,0.499,0.897,2.433,0.000,3.151,3.111,4.332,3.468,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.405,31.867,5.532,8.475,0.603,0.020,0.338,1.280,4.063,0.503,0.929,2.435,0.000,3.125,0.000,4.250,3.467,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.520,31.982,5.534,8.476,0.629,0.005,0.381,1.342,4.006,0.507,0.957,2.436,4.928,3.106,0.000,4.194,3.469,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.614,32.077,5.533,8.476,0.648,-0.013,0.207,1.371,3.982,0.509,0.970,2.437,4.872,3.098,0.000,4.171,3.470,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.706,32.168,5.533,8.475,0.657,-0.006,0.223,1.422,3.944,0.511,0.991,2.440,4.786,3.086,0.000,4.132,3.473,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.820,32.282,5.533,8.475,0.671,0.006,0.248,1.464,3.915,0.513,1.009,2.442,4.722,3.077,0.000,4.103,3.475,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.911,32.373,5.533,8.476,0.682,0.000,0.180,1.494,3.896,0.515,1.021,2.444,4.681,3.071,0.000,4.026,3.476,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.003,32.465,5.533,8.475,0.689,-0.005,0.162,1.521,3.881,0.571,1.032,2.445,4.646,3.066,0.000,4.010,3.478,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.118,32.580,5.533,8.475,0.695,-0.001,0.143,1.545,3.896,0.572,1.041,2.446,4.616,3.062,0.000,3.997,3.480,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.211,32.673,5.533,8.475,0.701,0.001,0.149,1.568,3.927,0.573,1.050,2.448,4.588,3.058,0.000,3.985,3.481,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.303,32.765,5.533,8.475,0.706,-0.001,0.127,1.593,3.960,0.574,1.059,2.451,4.559,3.055,0.000,3.970,3.393,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.407,32.869,5.535,8.477,0.711,0.120,0.201,1.593,3.943,0.492,1.021,2.483,4.555,3.076,0.000,4.000,3.288,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.512,32.974,5.564,8.502,0.720,0.661,0.066,1.525,3.828,0.444,0.932,2.534,4.619,3.121,0.000,4.108,3.238,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.610,33.073,5.615,8.547,0.720,0.610,6.275,1.481,3.753,0.412,0.871,2.568,4.661,3.151,0.000,0.000,3.204,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.716,33.179,5.649,8.576,0.721,0.355,6.275,1.447,3.737,0.473,0.825,2.595,4.692,3.174,0.000,0.000,3.178,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.818,33.281,5.674,8.599,0.721,0.401,6.276,1.403,3.717,0.550,0.767,2.628,4.734,3.203,0.000,0.000,3.145,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.908,33.370,5.707,8.628,0.722,0.476,6.276,1.359,3.698,3.133,0.708,2.660,4.775,3.232,0.000,0.000,3.113,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.001,33.464,5.739,8.656,0.722,0.404,6.276,1.323,3.682,3.107,0.660,2.687,4.809,3.256,0.000,0.000,2.961,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.113,33.575,5.766,8.680,0.723,0.355,6.276,1.287,3.667,3.083,0.510,2.714,4.842,3.279,0.000,0.000,2.741,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.210,33.673,5.792,8.703,0.723,0.368,6.276,1.254,3.652,3.059,0.465,2.739,4.873,3.301,0.000,0.000,2.534,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.304,33.766,5.817,8.725,0.723,0.305,6.276,1.229,3.641,3.042,0.432,2.757,4.896,3.317,0.000,0.000,2.382,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.412,33.874,5.835,8.741,0.723,0.210,6.276,1.219,3.630,3.032,0.423,2.770,4.903,3.327,0.000,0.000,2.244,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.508,33.970,5.847,8.752,0.725,0.125,0.199,1.574,3.742,3.141,0.468,2.805,4.554,3.287,0.000,0.000,1.364,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.605,34.068,5.849,8.754,0.796,-0.036,1.419,3.398,0.000,4.290,0.840,0.000,4.066,3.250,0.000,3.323,0.695,0.000,2.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.717,34.180,5.846,8.750,0.926,-0.047,1.469,3.174,4.681,0.000,1.275,4.307,3.789,3.263,4.763,3.229,0.723,0.000,2.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.808,34.270,5.846,8.750,1.031,0.033,1.161,3.018,4.147,0.499,2.445,4.283,3.601,3.311,4.312,3.175,0.757,0.000,2.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.917,34.380,5.847,8.753,1.127,0.018,1.148,3.425,2.978,0.466,2.583,0.000,3.477,0.000,4.015,3.154,0.839,0.000,2.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.008,34.470,5.848,8.753,1.210,-0.014,0.830,4.053,2.920,0.448,2.749,0.000,3.410,0.000,3.925,2.988,0.946,0.000,2.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.120,34.582,5.847,8.751,1.265,-0.018,0.656,3.713,2.985,0.432,2.759,4.905,3.355,0.000,0.000,2.996,1.095,0.000,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.219,34.682,5.847,8.751,1.321,0.011,0.624,3.620,3.038,0.422,2.772,4.697,3.325,0.000,0.000,2.153,1.237,0.000,2.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.313,34.776,5.847,8.752,1.361,0.007,0.584,3.558,3.083,0.438,2.784,4.557,3.305,0.000,0.000,1.713,1.369,0.000,2.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.407,34.870,5.848,8.752,1.391,-0.006,0.351,3.652,3.120,0.460,2.796,4.458,3.292,0.000,0.000,1.484,1.492,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.518,34.980,5.848,8.752,1.414,-0.004,0.373,3.832,3.163,0.485,2.810,4.358,3.280,0.000,0.000,1.295,1.655,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.616,35.079,5.848,8.752,1.439,0.003,0.356,3.981,3.198,0.506,2.821,4.287,3.273,0.000,0.000,1.181,1.806,0.000,2.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.709,35.172,5.848,8.752,1.458,0.000,0.266,0.000,3.224,0.523,2.831,4.238,3.268,0.000,0.000,1.111,4.663,0.000,2.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.803,35.266,5.848,8.752,1.471,-0.003,0.233,0.000,3.249,0.539,2.840,4.195,3.264,0.000,0.000,0.843,4.730,0.000,2.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.907,35.369,5.848,8.752,1.484,0.000,0.218,0.000,3.269,0.692,2.847,4.162,3.262,0.000,0.000,0.809,4.786,0.000,2.229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.020,35.482,5.848,8.752,1.493,0.000,0.188,0.000,3.289,0.709,0.000,4.132,3.259,0.000,3.334,0.781,4.839,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.113,35.576,5.848,8.752,1.503,-0.001,0.169,0.000,3.300,0.719,0.000,4.115,3.258,0.000,3.328,0.766,4.870,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.204,35.666,5.848,8.752,1.508,-0.001,0.149,0.000,3.311,0.728,0.000,4.100,3.257,0.000,3.321,0.753,4.899,0.000,2.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
