game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,
1.003,5.197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
1.103,5.297,0.000,0.171,6.119,0.000,5.961,0.000,1.778,0.922,0.842,4.144,3.041,3.360,0.000,2.199,3.091,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
1.205,5.399,0.000,0.171,6.103,0.001,6.048,0.000,1.832,0.929,0.840,4.206,3.049,3.335,0.000,2.194,3.044,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
1.301,5.495,0.000,0.171,6.093,0.000,6.069,0.000,1.871,0.934,0.838,4.251,3.055,3.318,0.000,2.191,3.013,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
1.401,5.594,0.000,0.171,6.083,0.000,6.082,0.000,1.909,0.939,0.837,4.293,3.061,3.303,0.000,2.188,2.985,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
1.504,5.698,0.000,0.171,6.074,0.000,6.104,0.000,1.944,0.944,0.836,4.332,3.067,3.290,0.000,2.186,2.960,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
1.604,5.798,0.000,0.171,6.068,0.000,6.129,0.000,1.971,0.947,0.835,4.361,3.071,3.281,0.000,2.184,2.943,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
1.700,5.894,0.000,0.171,6.062,0.000,6.141,0.000,1.994,0.950,0.835,4.386,3.075,3.273,0.000,2.183,2.929,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
1.802,5.995,0.000,0.171,6.058,0.000,6.169,0.000,2.012,0.952,0.834,4.406,3.078,3.267,0.000,2.182,2.918,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
1.907,6.101,0.001,0.171,6.054,0.098,6.106,0.000,2.033,0.955,0.834,4.429,3.082,3.261,0.000,2.181,2.906,0.000,2.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.003,6.197,0.049,0.160,6.050,0.883,6.166,0.000,2.080,0.970,0.845,4.520,3.135,3.308,0.000,2.169,2.880,0.000,2.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.104,6.298,0.166,0.132,6.046,1.386,6.283,0.000,2.169,1.004,0.873,4.714,3.257,3.429,0.000,2.140,2.833,0.000,2.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.217,6.410,0.284,0.103,6.045,1.013,0.001,0.000,2.241,1.038,0.902,4.890,3.379,3.557,0.000,2.111,2.795,0.000,0.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.304,6.498,0.368,0.083,6.045,0.836,0.001,0.000,2.293,1.061,0.922,1.237,3.465,3.647,0.000,2.091,2.767,0.000,0.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.404,6.598,0.457,0.061,6.045,1.046,0.001,0.000,2.347,1.086,0.944,1.267,3.557,3.744,0.000,2.069,2.738,0.000,0.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.504,6.698,0.561,0.036,6.045,1.088,0.001,0.000,2.411,1.116,0.969,1.301,3.665,3.856,0.000,2.044,2.704,0.000,0.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.604,6.798,0.660,0.012,6.045,0.981,0.001,0.000,2.472,1.144,0.993,1.333,3.767,3.963,2.158,2.020,2.672,0.000,0.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.703,6.896,0.752,-0.010,6.045,0.958,0.001,0.000,2.528,1.170,1.016,1.363,3.861,4.063,2.132,1.997,2.642,0.000,0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.803,6.997,0.844,-0.033,6.045,0.973,0.001,0.000,2.585,1.196,1.038,1.393,3.956,4.162,2.216,1.975,2.612,0.000,0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
2.904,7.098,0.939,-0.056,6.045,0.998,0.001,0.000,2.643,1.222,1.061,1.424,4.053,4.264,2.274,1.952,2.582,0.000,0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.001,7.195,1.035,-0.079,6.045,1.020,0.001,3.634,2.702,1.249,1.085,1.456,4.153,4.369,2.247,1.928,2.550,0.000,0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.102,7.296,1.133,-0.103,6.045,1.017,0.001,3.363,2.762,1.277,1.109,1.487,4.253,4.474,2.219,1.904,2.519,0.000,0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.206,7.400,1.229,-0.127,6.045,1.007,0.001,3.101,2.821,1.304,1.133,1.519,4.353,4.579,2.192,1.880,2.487,0.000,0.439,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.304,7.498,1.326,-0.150,6.044,1.011,0.001,2.846,2.880,1.331,1.156,1.551,4.452,4.683,2.165,1.857,2.456,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.406,7.599,1.423,-0.174,6.044,1.015,0.001,2.606,2.940,1.359,1.180,1.582,4.552,4.788,2.137,1.833,2.425,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.505,7.699,1.520,-0.197,6.044,1.012,0.001,2.366,2.999,1.386,1.204,1.614,4.652,4.893,2.109,1.809,2.393,0.000,2.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.603,7.797,1.616,-0.221,6.044,1.011,0.001,2.135,3.059,1.414,1.227,1.646,4.751,4.997,2.082,1.786,2.362,0.000,2.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.704,7.898,1.712,-0.244,6.044,0.971,0.001,1.930,3.118,1.441,1.251,1.677,4.849,0.000,2.055,1.762,2.331,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.802,7.996,1.799,-0.265,6.044,0.853,0.001,1.700,3.172,1.465,1.272,1.706,4.940,0.000,2.030,1.741,2.302,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
3.907,8.100,1.874,-0.284,6.044,0.713,0.001,1.513,3.218,1.487,1.290,1.730,0.000,0.000,2.009,1.723,2.278,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.003,8.196,1.937,-0.299,6.044,0.618,0.001,1.353,3.257,1.504,1.306,1.751,0.000,0.000,1.991,1.707,2.257,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.101,8.295,1.992,-0.313,6.012,0.550,5.632,1.168,3.551,1.550,1.316,1.721,0.000,0.000,2.014,1.690,2.180,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.214,8.407,2.040,-0.327,5.992,0.458,0.029,1.018,3.783,1.587,1.328,1.710,0.000,0.000,2.025,1.674,2.127,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.305,8.498,2.077,-0.338,5.994,0.362,0.023,0.917,3.794,1.598,1.340,1.728,0.000,0.000,2.009,1.663,2.116,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.401,8.595,2.107,-0.347,6.015,0.299,0.482,0.000,3.619,1.587,1.350,1.770,0.000,0.000,1.970,1.656,2.141,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.518,8.711,2.133,-0.353,6.041,0.260,0.437,0.000,3.418,1.570,1.360,1.819,0.000,0.000,1.931,1.652,0.637,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.602,8.795,2.156,-0.359,6.118,0.256,1.770,0.000,2.920,1.513,1.381,1.968,0.000,0.000,1.843,1.662,0.496,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.705,8.899,2.179,-0.363,0.041,0.239,2.037,0.000,2.140,1.406,1.470,2.584,0.000,2.626,1.697,0.464,3.018,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.800,8.994,2.203,-0.362,0.018,0.263,4.603,0.000,2.199,1.413,1.456,2.492,0.000,2.706,1.709,0.414,2.919,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.902,9.096,2.228,-0.362,6.246,0.283,0.645,0.000,2.370,1.438,1.428,2.300,0.000,2.924,1.740,0.445,2.701,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.005,9.198,2.257,-0.363,0.049,0.315,0.595,0.000,2.120,1.403,1.474,2.614,0.000,2.603,0.486,1.758,3.055,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.103,9.297,2.288,-0.361,0.039,0.343,6.124,0.000,2.143,1.405,1.466,2.571,0.000,2.637,0.539,1.753,3.011,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.204,9.397,2.340,-0.359,0.039,0.878,6.223,0.000,2.140,1.403,1.464,2.566,0.000,2.641,0.691,1.756,3.014,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.305,9.498,2.457,-0.355,0.039,1.353,0.001,0.000,2.133,1.398,1.459,2.558,0.000,0.873,1.707,1.760,3.023,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.400,9.594,2.577,-0.350,0.039,1.014,0.001,0.000,2.126,1.394,1.454,2.549,0.000,0.952,1.711,1.765,3.031,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.505,9.699,2.664,-0.347,0.039,0.852,0.001,0.000,2.121,1.390,1.450,2.542,0.000,1.112,1.715,1.769,3.037,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.604,9.797,2.757,-0.343,0.038,1.043,0.001,0.000,2.115,1.386,1.447,2.535,0.000,1.428,1.719,1.773,3.043,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.701,9.894,2.821,-0.341,0.039,0.206,0.044,0.000,2.109,1.384,1.444,2.534,0.000,2.668,1.721,1.776,3.052,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.804,9.998,2.806,-0.341,0.029,-0.362,5.834,0.000,2.138,1.388,1.439,2.492,0.000,2.705,1.726,1.768,3.001,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.903,10.097,2.783,-0.341,6.250,-0.056,5.423,0.000,2.319,1.414,1.408,2.278,0.000,2.942,1.760,1.732,2.752,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.000,10.194,2.790,-0.341,6.193,0.127,5.672,0.000,2.527,1.444,1.385,2.116,0.000,3.215,1.798,1.705,2.562,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.105,10.299,2.796,-0.342,6.157,0.015,5.905,0.000,2.686,1.467,1.374,2.028,0.000,3.423,1.827,1.691,2.457,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.211,10.404,2.794,-0.342,6.134,-0.035,5.903,0.000,2.799,1.482,1.367,1.977,0.000,3.499,1.847,1.684,2.398,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.302,10.496,2.792,-0.342,6.106,-0.010,5.885,0.000,2.950,1.502,1.360,1.919,0.000,3.448,1.874,1.677,2.331,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.404,10.597,2.793,-0.342,6.086,0.020,6.014,0.000,3.068,1.518,1.356,1.882,0.000,3.540,1.894,1.672,2.287,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.501,10.695,2.794,-0.342,6.070,0.010,6.037,0.000,3.173,1.531,1.353,1.853,0.000,0.000,1.911,1.669,2.253,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.605,10.799,2.794,-0.342,6.058,-0.010,6.047,0.000,3.261,1.542,1.351,1.831,0.000,0.000,1.925,1.667,2.228,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.701,10.895,2.793,-0.342,6.042,-0.004,6.078,0.000,3.376,1.555,1.348,1.806,0.000,0.000,1.943,1.664,2.198,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.804,10.998,2.793,-0.342,6.037,0.007,6.151,0.000,3.423,1.561,1.348,1.796,0.000,0.000,1.950,1.664,2.187,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.902,11.096,2.794,-0.342,6.031,0.003,6.115,0.000,3.470,1.566,1.347,1.787,0.000,0.000,1.957,1.663,2.176,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.001,11.194,2.794,-0.342,6.023,-0.003,6.101,0.000,3.536,1.573,1.346,1.775,0.000,0.000,1.967,1.662,2.162,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.104,11.297,2.794,-0.342,6.017,-0.002,6.148,0.000,3.588,1.579,1.345,1.766,0.000,0.000,1.974,1.661,2.151,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.202,11.395,2.794,-0.342,6.013,0.002,6.168,0.000,3.622,1.583,1.345,1.760,0.000,0.000,1.979,1.661,2.144,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.305,11.498,2.798,-0.343,6.008,0.256,0.003,0.000,3.672,1.589,1.346,1.754,0.000,0.000,1.984,1.659,2.134,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.404,11.598,2.861,-0.360,6.005,1.036,6.177,0.000,3.589,1.614,1.363,1.772,0.000,0.000,1.967,1.641,2.106,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.502,11.696,2.983,-0.395,6.003,1.354,0.002,0.000,3.455,1.657,1.398,1.815,0.000,0.000,1.927,1.606,2.058,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.606,11.799,3.092,-0.427,6.003,0.935,0.001,0.000,3.492,1.695,1.430,1.856,0.000,0.000,1.890,1.575,2.017,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.704,11.898,3.173,-0.450,6.003,0.867,0.001,0.000,0.000,1.722,1.453,1.886,0.000,0.000,1.862,1.551,1.987,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.801,11.995,3.265,-0.477,6.003,1.077,0.001,0.000,0.000,1.754,1.480,1.921,0.000,3.941,1.830,1.525,1.953,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.910,12.103,3.369,-0.507,6.003,1.068,0.001,0.000,0.000,1.790,1.509,1.959,0.000,3.913,1.795,1.495,1.915,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.003,12.197,3.464,-0.534,6.003,0.971,0.001,0.000,0.000,1.822,1.537,1.995,0.000,4.015,1.761,1.467,1.879,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.102,12.296,3.557,-0.561,6.002,0.994,0.001,0.000,0.000,1.854,1.564,2.029,0.000,4.184,1.730,1.441,1.845,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.215,12.409,3.653,-0.589,6.002,1.035,0.001,0.000,0.000,1.887,1.592,2.065,0.000,4.105,1.696,1.413,1.809,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.300,12.494,3.750,-0.617,6.002,1.016,0.001,0.000,0.000,1.921,1.620,2.102,0.000,4.024,1.663,1.385,1.773,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.405,12.599,3.845,-0.644,6.002,1.001,0.001,0.000,0.000,1.953,1.647,2.137,0.000,3.945,1.630,1.357,1.738,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.501,12.695,3.940,-0.671,6.002,1.013,0.001,0.000,0.000,1.986,1.675,2.173,0.000,3.866,1.597,1.330,1.702,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.603,12.797,4.036,-0.699,6.002,1.018,0.001,0.000,0.000,2.019,1.702,2.209,0.000,3.785,1.564,1.302,1.667,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.704,12.897,4.132,-0.727,6.002,1.011,0.001,0.000,0.000,2.052,1.730,2.245,0.000,3.705,1.530,1.274,1.631,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.801,12.994,4.228,-0.755,6.002,1.010,0.001,0.000,0.000,2.085,1.758,2.280,0.000,3.626,1.497,1.247,1.596,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.900,13.094,4.323,-0.782,6.002,1.013,0.001,0.000,0.000,2.118,1.785,2.316,0.000,3.546,1.464,1.219,1.560,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.002,13.196,4.419,-0.810,6.002,1.013,0.001,0.000,4.910,2.151,1.813,2.352,0.000,3.466,1.431,1.191,1.525,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.103,13.296,4.515,-0.838,6.002,1.011,0.001,0.000,4.807,2.184,1.841,2.388,0.000,3.386,1.398,1.164,1.489,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.204,13.397,4.610,-0.865,6.002,1.012,0.001,0.000,4.705,2.217,1.869,2.424,0.000,3.306,1.364,1.136,1.454,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.303,13.496,4.706,-0.893,6.002,1.013,0.001,0.000,4.602,2.250,1.896,2.460,0.000,3.226,1.331,1.108,1.418,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.403,13.597,4.802,-0.921,6.002,1.012,0.001,0.000,4.499,2.283,1.924,2.495,0.000,3.145,1.298,1.080,1.383,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.500,13.694,4.897,-0.948,6.002,1.012,0.001,0.000,4.397,2.316,1.952,2.531,0.000,3.065,1.265,1.053,1.347,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.603,13.797,4.993,-0.976,6.002,1.012,0.001,0.000,4.294,2.242,1.980,2.567,0.000,2.985,1.231,1.025,1.312,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.705,13.899,5.089,-1.004,6.002,1.012,0.001,0.000,4.191,2.184,2.007,2.603,0.000,2.905,1.198,0.997,1.276,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.805,13.998,5.184,-1.031,6.001,1.012,0.001,0.000,4.089,2.217,2.035,2.639,0.000,2.824,1.165,0.970,1.241,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.901,14.095,5.280,-1.059,6.001,1.012,0.001,0.000,3.986,0.000,2.063,2.675,0.000,2.744,1.132,0.942,1.205,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.001,14.195,5.376,-1.087,6.001,1.012,0.001,0.000,3.884,0.000,2.091,2.711,0.000,2.663,1.098,0.914,1.169,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.104,14.298,5.471,-1.115,6.001,1.012,0.001,0.000,3.781,0.000,2.118,2.747,0.000,2.583,1.065,0.886,1.134,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.205,14.399,5.567,-1.142,6.001,1.012,0.001,0.000,3.678,3.292,2.146,2.782,0.000,2.502,1.032,0.859,1.098,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.301,14.495,5.663,-1.170,6.001,1.012,0.001,0.000,3.576,3.209,2.174,2.818,0.000,2.422,0.998,0.831,1.063,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.404,14.598,5.758,-1.198,6.001,1.012,0.001,0.000,3.473,3.170,2.202,2.854,0.000,2.341,0.965,0.803,1.027,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.510,14.703,5.854,-1.225,6.001,1.012,0.001,0.000,3.371,3.170,2.229,2.890,0.000,2.261,0.932,0.775,0.992,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.601,14.795,5.950,-1.253,6.001,1.012,0.001,0.000,3.268,3.232,2.257,2.926,0.000,2.180,0.898,0.748,4.885,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.702,14.896,6.045,-1.281,6.001,1.012,0.001,0.000,3.166,0.000,2.285,2.962,0.000,2.099,0.865,0.720,4.732,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.813,15.007,6.141,-1.309,6.001,1.012,0.001,0.000,3.063,0.000,2.313,2.998,0.000,2.018,0.832,0.692,4.579,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.905,15.099,6.237,-1.336,6.001,1.012,0.001,0.000,2.961,0.000,2.341,3.034,0.000,1.938,0.798,0.664,4.426,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.004,15.197,6.332,-1.364,6.001,1.012,0.001,0.000,2.858,4.929,2.368,3.070,4.943,1.857,0.765,0.636,4.273,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.116,15.309,6.428,-1.392,6.001,1.012,0.001,0.000,2.755,4.659,2.229,3.106,4.840,1.776,0.732,0.609,4.120,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.201,15.395,6.524,-1.420,6.001,1.012,0.001,0.000,2.653,4.690,2.257,3.142,4.775,1.695,0.698,0.000,3.967,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.303,15.497,6.619,-1.448,6.001,1.012,0.001,0.000,2.550,0.000,2.452,3.178,4.722,1.614,0.665,0.000,3.814,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.403,15.596,6.715,-1.475,6.001,1.012,0.001,0.000,2.448,0.000,3.603,3.214,4.671,1.533,0.631,0.000,3.662,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.504,15.697,6.811,-1.503,6.001,1.012,0.001,0.000,2.345,0.000,4.844,3.249,4.631,1.452,0.598,0.000,3.508,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.601,15.795,6.906,-1.531,6.001,1.012,0.001,0.000,2.243,0.000,0.000,3.285,4.593,1.371,0.730,0.000,3.355,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.701,15.894,7.002,-1.559,6.000,1.012,0.001,0.000,2.140,3.597,0.000,3.321,4.563,1.290,0.902,0.000,3.202,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.804,15.998,7.074,-1.580,6.001,0.352,0.084,0.000,2.064,3.466,0.000,3.349,4.511,1.228,1.032,0.000,3.086,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
