game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,
25.507,28.831,8.481,-6.532,5.379,0.004,0.193,1.451,0.000,0.506,0.989,0.000,3.087,2.052,0.000,2.932,2.472,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.608,28.932,8.481,-6.532,5.388,-0.002,0.179,1.483,0.000,0.508,1.002,0.000,3.057,2.047,0.000,2.917,2.474,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.709,29.033,8.481,-6.532,5.396,-0.002,0.154,1.509,0.000,0.509,1.012,0.000,3.065,2.044,0.000,2.906,2.475,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.805,29.129,8.481,-6.532,5.402,-0.001,0.132,1.529,0.000,0.565,1.020,0.000,3.077,2.042,0.000,2.898,2.476,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
25.905,29.229,8.481,-6.532,5.407,0.001,0.107,1.545,0.000,0.566,1.026,0.000,3.082,2.040,0.000,2.891,2.476,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.007,29.331,8.481,-6.532,5.410,0.000,0.088,1.568,0.000,0.500,1.019,0.000,3.066,2.048,0.000,2.858,2.464,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.108,29.432,8.493,-6.546,5.420,0.472,0.142,1.514,0.000,0.456,0.940,0.000,3.120,2.088,0.000,2.799,2.417,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.206,29.530,8.534,-6.594,5.422,0.697,6.280,1.459,0.000,0.416,0.869,0.000,3.173,2.125,0.000,2.748,2.375,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.303,29.627,8.570,-6.636,5.423,0.429,6.281,1.426,0.000,0.454,0.824,0.000,3.205,2.148,0.000,2.717,2.189,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.400,29.725,8.593,-6.662,5.424,0.349,6.282,1.387,0.000,0.525,0.773,0.000,3.242,2.174,0.000,2.681,2.153,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.505,29.829,8.618,-6.692,5.424,0.457,6.283,1.342,0.000,2.989,0.714,0.000,3.285,2.204,0.000,2.641,2.119,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.603,29.927,8.648,-6.726,5.425,0.446,6.282,1.302,0.000,0.000,0.663,0.000,3.323,2.230,0.000,2.607,2.089,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.709,30.033,8.673,-6.755,5.425,0.365,6.279,1.267,0.000,0.000,0.618,0.000,3.357,2.253,0.000,2.577,2.063,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.806,30.130,8.695,-6.781,5.425,0.353,6.283,1.232,0.000,0.000,0.472,0.000,3.390,2.275,0.000,2.547,2.038,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
26.914,30.239,8.717,-6.806,5.425,0.339,6.280,1.202,0.000,0.000,0.435,0.000,3.418,2.294,0.000,2.522,2.016,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.004,30.329,8.736,-6.828,5.425,0.250,6.280,1.182,0.000,0.000,0.421,0.000,3.437,2.307,0.000,2.505,2.001,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.106,30.430,8.749,-6.843,5.425,0.186,6.280,1.288,0.000,0.000,0.422,0.000,3.335,2.299,4.984,2.456,1.924,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.207,30.531,8.754,-6.849,5.455,0.008,0.956,2.920,0.000,2.490,0.692,0.000,2.968,4.459,0.000,2.324,0.813,0.000,2.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.310,30.635,8.751,-6.846,5.574,-0.062,1.603,3.066,4.759,2.146,1.029,0.000,2.704,0.000,3.447,2.232,0.710,0.000,2.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.413,30.738,8.750,-6.845,5.695,0.009,1.232,3.598,0.000,0.522,1.630,4.888,2.559,0.000,3.100,2.186,0.738,0.000,2.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.516,30.840,8.751,-6.846,5.788,0.021,1.062,4.505,0.000,0.487,3.251,4.535,2.465,0.000,2.879,2.163,0.770,0.000,2.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.608,30.932,8.752,-6.846,5.865,-0.004,0.795,4.414,0.000,0.466,0.000,0.000,2.410,0.000,2.754,2.156,0.831,0.000,2.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.720,31.044,8.751,-6.846,5.918,-0.015,0.680,4.411,0.000,0.446,0.000,3.552,2.360,0.000,2.634,2.154,0.948,0.000,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.803,31.127,8.751,-6.846,5.977,0.004,0.625,0.000,0.000,0.437,0.000,3.488,2.337,0.000,2.574,1.991,1.031,0.000,2.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
27.906,31.230,8.751,-6.846,6.011,0.005,0.526,0.000,0.000,0.428,0.000,3.361,2.318,0.000,2.522,1.995,1.127,0.000,2.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.010,31.334,8.751,-6.846,6.043,-0.003,0.413,0.000,0.000,0.422,0.000,3.269,2.304,0.000,2.484,2.000,1.218,0.000,2.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.113,31.437,8.751,-6.846,6.069,-0.004,0.370,0.000,0.000,0.430,0.000,3.194,2.293,4.941,2.453,1.883,1.312,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.206,31.530,8.751,-6.846,6.091,0.001,0.322,0.000,2.944,0.445,0.000,3.138,2.286,4.834,2.430,1.660,1.398,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.315,31.639,8.751,-6.846,6.109,0.001,0.273,0.000,2.865,0.458,0.000,3.096,2.280,4.869,2.412,1.518,1.476,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.406,31.730,8.751,-6.846,6.123,-0.002,0.239,0.000,2.803,0.470,0.000,3.062,2.348,4.899,2.398,1.417,1.547,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.510,31.834,8.751,-6.846,6.135,-0.001,0.209,0.000,2.755,0.479,0.000,3.035,2.508,4.933,2.387,1.345,1.610,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.612,31.936,8.751,-6.846,6.145,0.000,0.191,0.000,2.718,0.488,0.000,3.014,2.656,4.996,2.378,1.292,1.666,0.000,2.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.714,32.038,8.751,-6.846,6.152,-0.001,0.163,0.000,2.687,0.495,0.000,2.997,2.795,0.000,2.371,1.250,1.715,0.000,2.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.812,32.137,8.751,-6.846,6.159,0.000,0.148,0.000,2.665,0.500,0.000,2.984,2.908,0.000,2.366,1.221,1.754,0.000,2.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
28.913,32.237,8.751,-6.846,6.164,0.000,0.120,0.000,2.646,0.505,0.000,2.973,3.016,0.000,2.361,1.197,1.790,0.000,2.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.013,32.337,8.751,-6.846,6.168,-0.001,0.124,0.000,2.625,0.482,0.000,2.975,3.171,0.000,2.354,1.114,2.987,0.000,2.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.110,32.434,8.762,-6.848,6.173,0.415,0.021,0.000,2.590,0.411,0.000,3.050,3.655,0.000,2.332,0.668,2.848,0.000,2.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.215,32.539,8.844,-6.857,6.185,1.208,0.204,0.000,2.610,0.424,0.000,3.214,3.822,0.000,2.317,0.655,2.677,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.315,32.639,8.971,-6.869,6.186,1.162,6.277,0.000,2.623,3.593,0.000,3.311,3.901,0.000,2.309,0.667,2.578,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.404,32.729,9.046,-6.876,6.187,0.401,6.277,0.000,2.628,3.524,0.415,3.345,3.933,0.000,2.306,0.682,2.543,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.509,32.833,9.073,-6.879,6.187,0.296,6.277,0.000,2.635,3.412,0.419,3.400,3.980,4.051,2.302,0.707,2.487,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.609,32.933,9.115,-6.883,6.187,0.557,6.277,0.000,0.000,3.278,0.424,3.466,4.035,4.041,2.296,0.736,2.472,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.703,33.027,9.166,-6.888,6.187,0.428,6.277,0.000,0.000,3.207,0.427,3.501,4.067,4.035,2.293,0.751,2.469,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.808,33.132,9.193,-6.891,6.187,0.176,6.277,0.000,0.000,3.168,0.429,3.519,4.086,4.031,2.292,0.760,2.467,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
29.908,33.232,9.208,-6.892,6.187,0.189,6.277,0.000,0.000,3.113,0.431,3.547,4.114,4.026,0.666,0.772,2.464,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.012,33.337,9.229,-6.894,6.187,0.234,6.276,0.000,0.000,3.102,0.432,3.554,4.198,4.037,0.665,0.779,2.468,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.112,33.436,9.239,-6.895,6.189,-0.015,0.117,0.000,2.564,3.279,0.434,3.490,0.000,3.976,0.660,0.791,2.529,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.210,33.534,9.234,-6.895,6.209,-0.062,0.434,0.000,2.455,3.560,0.437,3.409,0.000,3.801,0.652,0.813,2.623,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.306,33.630,9.232,-6.895,6.238,-0.022,0.292,0.000,2.416,3.681,0.439,3.381,0.000,3.738,0.650,0.822,2.662,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.412,33.736,9.231,-6.895,6.250,0.000,0.189,4.268,2.372,3.985,0.441,3.350,0.000,3.667,0.647,0.835,2.709,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.503,33.827,9.232,-6.895,6.263,0.009,0.272,4.268,2.324,3.966,0.443,3.315,0.000,3.590,0.644,0.849,2.766,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.608,33.932,9.232,-6.895,6.278,-0.002,0.230,4.269,2.295,3.955,0.445,3.293,0.000,3.544,0.642,0.858,2.803,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.702,34.026,9.232,-6.895,0.004,-0.006,0.161,4.270,2.274,3.947,0.446,3.278,0.000,3.511,0.640,0.865,2.832,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.809,34.133,9.232,-6.895,0.011,-0.001,0.153,4.271,2.256,3.940,0.447,3.265,0.000,3.482,0.639,0.871,2.857,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
30.902,34.226,9.232,-6.895,0.017,0.003,0.145,4.271,2.240,3.933,0.448,3.252,0.000,3.456,0.638,0.877,2.882,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.014,34.338,9.232,-6.895,0.023,-0.002,0.134,4.272,2.228,3.271,0.449,3.244,0.000,3.437,0.637,0.881,2.900,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.115,34.439,9.232,-6.895,0.027,-0.002,0.098,4.251,2.219,3.925,0.448,3.263,0.000,3.425,0.637,0.902,2.914,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.200,34.524,9.253,-6.894,0.030,0.569,0.052,4.157,2.198,3.916,0.538,3.363,0.000,3.404,0.647,0.988,2.946,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.300,34.625,9.349,-6.891,0.036,1.306,0.020,4.026,2.190,3.675,1.028,3.518,0.000,3.411,0.719,1.098,2.956,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.416,34.741,9.480,-6.886,0.037,1.200,6.277,3.929,2.184,3.289,1.290,3.632,0.000,3.416,0.772,1.180,3.966,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.503,34.827,9.577,-6.883,0.037,0.836,6.277,3.843,2.179,2.950,1.519,0.759,0.000,3.420,0.819,1.252,3.864,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.620,34.944,9.662,-6.880,0.037,0.957,6.277,3.718,4.981,2.451,1.857,0.752,0.000,1.019,0.888,3.426,3.714,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.712,35.036,9.788,-6.875,0.037,1.100,6.277,3.634,4.976,2.116,2.083,0.851,0.000,1.024,0.934,3.188,3.614,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.815,35.139,9.871,-6.872,0.037,1.019,6.277,3.537,4.969,1.731,2.343,0.965,0.000,1.043,0.987,2.915,3.498,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
31.911,35.235,9.968,-6.868,0.037,0.967,6.277,3.440,4.963,1.410,2.605,1.139,0.000,1.084,1.040,2.639,3.382,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.001,35.325,10.065,-6.865,0.037,1.017,6.277,3.338,4.956,1.406,2.878,1.258,0.000,1.142,1.096,2.352,3.261,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.100,35.425,10.167,-6.861,0.037,1.032,6.277,3.238,4.638,1.402,3.147,1.376,0.000,1.199,1.151,2.069,3.141,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.212,35.536,10.267,-6.857,0.038,1.005,6.277,3.139,4.511,1.398,3.412,1.493,0.000,1.255,1.206,1.790,3.023,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.312,35.636,10.365,-6.853,0.038,1.003,6.277,3.040,4.383,1.394,3.680,1.610,0.000,1.312,2.127,1.766,2.905,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.403,35.727,10.465,-6.850,0.038,1.016,6.277,2.940,4.254,1.390,3.948,1.728,0.000,1.370,2.131,1.770,2.785,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.516,35.840,10.565,-6.846,0.038,1.014,6.277,2.840,4.126,1.387,4.030,1.845,0.000,1.427,2.135,1.774,2.666,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.610,35.934,10.664,-6.842,0.038,1.009,6.277,2.740,3.997,1.383,3.341,1.962,0.000,1.484,2.496,1.778,2.548,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.705,36.029,10.764,-6.838,0.038,1.011,6.277,2.641,3.869,1.379,3.337,2.079,0.000,1.541,2.872,1.782,2.429,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.806,36.130,10.863,-6.835,0.038,1.013,6.277,2.541,3.740,1.375,1.434,2.197,0.000,1.598,3.248,1.786,2.330,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
32.911,36.235,10.963,-6.831,0.038,1.012,6.277,2.441,3.611,3.231,1.430,2.314,0.000,1.655,3.624,1.791,2.337,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.009,36.333,11.063,-6.827,0.038,1.011,6.277,2.342,3.483,3.227,1.426,2.431,0.000,1.712,3.999,1.795,2.345,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.112,36.436,11.162,-6.823,0.038,1.012,6.277,2.242,3.354,3.223,1.422,2.549,0.000,1.769,3.573,1.799,2.352,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.209,36.533,11.262,-6.819,0.038,1.012,6.277,2.142,3.226,3.219,1.418,2.666,0.000,1.826,3.577,3.731,2.359,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.309,36.633,11.361,-6.815,0.039,1.010,6.277,2.047,3.103,3.216,1.414,2.777,0.000,1.880,3.581,3.735,2.348,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.403,36.727,11.456,-6.812,0.039,0.879,6.277,1.974,3.009,3.213,1.411,2.863,0.000,1.922,1.755,3.858,2.354,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.511,36.835,11.529,-6.809,0.039,0.612,6.277,1.923,2.943,3.210,1.409,2.923,0.000,1.951,1.757,3.712,3.566,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.602,36.926,11.580,-6.807,0.039,0.476,6.277,1.878,2.885,3.209,1.407,2.976,0.000,1.977,1.758,3.586,3.570,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.712,37.037,11.625,-6.805,0.039,0.449,6.277,1.848,2.846,3.207,1.406,3.012,0.000,1.994,1.760,3.500,3.573,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.809,37.133,11.655,-6.804,0.039,0.167,6.277,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
33.901,37.225,11.662,-6.804,0.039,0.017,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.007,37.331,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.107,37.431,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.211,37.535,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.302,37.627,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.404,37.728,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.513,37.837,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.604,37.928,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.703,38.027,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.811,38.135,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
34.912,38.237,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.001,38.326,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.114,38.439,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.201,38.525,11.662,-6.804,0.039,0.000,6.278,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.479,3.574,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.309,38.633,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.406,38.730,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.514,38.838,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.603,38.927,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.702,39.026,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.405,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.805,39.129,11.662,-6.804,0.039,0.000,0.000,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
35.902,39.226,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
36.005,39.329,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
36.108,39.433,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
36.201,39.525,11.662,-6.804,0.039,0.000,6.279,1.841,2.838,3.207,1.406,3.019,0.000,1.998,1.760,3.478,3.575,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
