game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,
14.220,17.487,8.487,-6.577,5.568,0.992,3.878,3.279,0.000,0.607,1.407,0.000,2.633,1.994,4.773,2.620,2.145,0.000,2.931,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.320,17.587,8.560,-6.643,5.302,0.988,3.540,1.065,4.592,0.565,0.738,0.000,4.635,2.192,0.000,2.976,2.358,0.000,2.966,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.404,17.671,8.600,-6.705,5.213,0.808,0.298,0.924,4.710,0.000,0.602,4.035,4.267,2.319,0.000,3.122,2.310,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.520,17.787,8.633,-6.763,5.424,0.333,3.341,1.211,0.000,0.000,0.742,0.000,3.267,2.189,0.000,2.600,2.081,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.611,17.878,8.644,-6.780,5.677,0.199,3.149,3.098,4.861,0.486,1.364,0.000,2.609,0.000,3.628,2.311,0.894,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.720,17.987,8.666,-6.794,5.817,0.320,5.760,4.699,0.000,0.436,2.695,4.353,2.425,0.000,3.084,2.229,0.809,0.000,2.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.812,18.079,8.697,-6.809,5.742,0.610,4.935,3.383,0.000,0.494,1.534,0.000,2.563,0.000,3.313,2.243,0.763,0.000,2.755,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.920,18.187,8.790,-6.868,5.607,1.196,4.733,2.794,0.000,2.406,0.489,0.000,2.935,0.000,3.755,2.271,0.665,0.000,2.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.010,18.277,8.865,-6.929,5.522,1.182,0.275,1.612,0.000,2.876,0.495,0.000,3.265,3.333,0.000,2.285,0.589,0.000,3.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.100,18.367,8.940,-6.998,5.704,0.805,3.010,2.823,4.572,2.320,0.536,0.000,2.915,0.000,3.165,2.068,0.548,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.215,18.482,8.975,-7.025,6.024,0.163,3.505,4.494,0.000,2.731,0.000,3.776,2.561,0.000,2.341,0.483,0.944,0.000,2.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.320,18.587,9.016,-7.034,0.070,0.736,2.264,4.502,2.328,0.571,0.000,2.909,0.000,3.043,2.022,0.553,2.834,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.404,18.670,9.094,-7.029,0.215,1.163,2.073,4.996,2.012,0.554,4.809,2.795,0.000,2.630,0.480,0.780,4.130,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.516,18.782,9.209,-7.002,0.484,1.132,3.460,0.000,2.811,0.536,3.684,4.468,0.000,0.562,0.602,2.475,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.604,18.871,9.297,-6.952,0.751,0.904,1.346,2.091,3.264,0.532,3.149,0.000,3.001,0.579,0.964,4.095,4.846,0.000,2.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.711,18.978,9.361,-6.894,0.608,0.837,2.823,2.381,3.375,0.831,3.515,0.000,3.684,0.649,0.927,2.698,4.139,0.000,3.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.800,19.067,9.434,-6.846,0.270,0.906,3.529,4.608,1.693,3.746,0.495,3.098,0.000,2.746,0.801,2.793,3.720,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.914,19.181,9.521,-6.823,0.243,0.912,1.558,4.484,1.701,3.091,0.761,3.220,0.000,2.836,0.860,2.750,3.626,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.004,19.271,9.610,-6.798,0.387,0.997,0.741,4.616,1.551,3.716,0.766,3.180,0.000,0.838,1.017,2.248,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.120,19.387,9.725,-6.752,0.269,1.048,3.759,4.304,1.576,3.017,1.088,3.406,0.000,0.963,1.057,2.280,3.953,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.203,19.469,9.802,-6.731,0.106,0.981,4.723,4.133,1.797,3.275,1.620,0.740,0.000,3.372,1.045,2.868,3.546,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.305,19.571,9.898,-6.722,0.100,0.991,0.848,4.094,1.796,2.656,1.867,0.908,0.000,1.175,1.102,2.677,3.449,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.414,19.680,9.997,-6.710,0.170,1.031,0.308,3.996,1.657,3.376,1.831,0.986,0.000,1.141,1.195,2.112,3.235,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.500,19.767,10.097,-6.693,0.136,1.019,5.127,3.818,1.689,1.972,2.169,1.114,0.000,1.219,1.249,2.032,3.158,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.618,19.884,10.196,-6.682,0.009,0.993,4.942,3.305,4.841,1.230,3.181,1.316,0.000,1.380,1.263,2.452,3.287,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.702,19.969,10.294,-6.682,6.255,1.010,0.085,3.206,4.377,1.245,3.767,1.472,0.000,1.453,1.303,2.413,3.254,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.806,20.073,10.395,-6.685,6.267,1.021,0.177,3.106,4.291,1.243,3.784,1.582,0.000,1.462,1.355,1.994,3.102,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.912,20.179,10.495,-6.686,6.269,1.011,6.271,3.005,4.173,1.244,3.788,1.702,0.000,1.514,1.405,1.906,2.974,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.018,20.285,10.594,-6.688,6.257,1.007,5.759,2.906,4.013,1.250,3.106,1.840,0.000,1.576,1.451,1.897,2.877,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.107,20.373,10.693,-6.692,6.189,1.012,5.386,2.815,3.718,1.286,3.049,2.068,4.212,1.686,1.482,1.858,2.907,0.000,3.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.220,20.487,10.813,-6.705,6.156,1.015,6.274,4.112,3.509,1.318,1.234,2.285,1.805,1.774,2.420,1.832,2.829,0.000,3.668,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.307,20.574,10.892,-6.715,6.156,1.010,6.277,4.032,3.418,3.300,1.244,2.390,1.886,1.810,2.408,1.822,2.722,0.000,3.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.413,20.679,10.990,-6.727,6.157,1.010,6.277,3.933,3.304,3.313,1.257,2.522,1.986,1.854,2.394,1.809,2.588,0.000,3.633,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.519,20.786,11.089,-6.740,6.157,1.012,6.278,3.834,3.190,3.327,1.270,2.653,2.086,1.899,2.381,1.796,2.454,0.000,3.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.604,20.871,11.188,-6.752,6.156,1.012,6.256,3.734,3.075,3.319,1.283,2.787,2.172,1.945,2.584,1.783,2.322,0.000,3.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.710,20.976,11.287,-6.765,6.143,1.011,5.920,3.640,2.940,3.351,1.292,2.952,2.158,2.005,2.746,1.766,2.213,0.000,3.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.817,21.084,11.385,-6.780,6.122,1.012,6.144,3.551,2.795,3.401,1.302,3.146,2.265,2.076,2.848,1.744,2.121,0.000,3.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.920,21.187,11.503,-6.799,6.122,1.011,6.276,3.432,2.660,3.423,1.321,3.311,2.384,2.128,3.106,1.725,1.957,0.000,3.563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.009,21.276,11.582,-6.812,6.126,0.994,0.312,3.351,2.578,3.430,1.335,3.404,2.462,2.155,3.309,1.713,1.848,0.000,3.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.120,21.387,11.687,-6.826,6.200,0.613,0.422,1.817,2.568,3.337,1.373,3.325,0.000,2.107,3.717,3.581,1.984,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.209,21.475,11.718,-6.829,6.205,0.249,6.277,1.785,2.538,3.334,1.377,3.354,0.000,2.117,1.804,3.582,1.990,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
