
3.016,6.409,-1.718,1.379,2.129,0.239,2.031,2.354,1.372,1.330,2.065,0.000,3.985,0.000,0.000,0.000,0.000,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.536,0.583,0.000,0.000,3.142,
3.104,6.497,-1.730,1.398,2.298,0.234,1.886,1.874,1.295,1.402,2.643,0.000,4.548,1.258,0.000,2.480,0.000,0.000,2.650,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.451,0.000,0.000,0.000,3.142,
3.208,6.601,-1.744,1.413,2.379,0.232,5.817,1.708,1.264,1.446,3.078,0.000,4.942,1.255,0.000,2.936,0.000,0.000,2.580,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.494,0.000,0.000,0.000,3.142,
3.303,6.696,-1.753,1.422,2.270,0.015,4.582,1.898,1.278,1.359,2.469,0.000,4.471,1.290,0.000,2.410,0.000,0.000,2.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.512,0.000,0.000,0.000,3.142,
3.403,6.796,-1.751,1.417,2.136,-0.090,4.939,2.272,1.333,1.298,2.028,0.000,4.045,0.000,0.000,2.068,0.000,0.000,2.826,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.495,0.000,0.000,0.000,3.142,
3.506,6.899,-1.748,1.412,2.041,-0.008,5.222,2.672,1.391,1.273,1.821,0.000,3.827,0.000,0.000,3.729,0.000,0.000,2.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,3.142,
3.618,7.011,-1.749,1.415,1.951,0.042,5.079,3.226,1.459,1.256,1.668,0.000,3.498,0.000,0.000,3.832,0.000,0.000,3.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.531,0.000,0.000,0.000,3.142,
3.714,7.107,-1.750,1.416,1.846,-0.022,4.972,0.000,1.565,1.250,1.534,3.960,4.593,0.000,0.000,0.000,3.762,0.000,3.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.580,0.000,0.000,0.000,3.142,
3.803,7.196,-1.750,1.413,1.746,-0.019,5.280,0.000,1.703,1.259,1.439,3.055,0.000,4.934,0.000,0.000,2.939,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.650,0.000,0.000,0.000,3.142,
3.911,7.304,-1.750,1.413,1.686,0.010,5.684,0.000,1.806,1.270,1.394,2.700,0.000,0.000,1.273,1.326,2.611,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.695,0.000,0.000,0.000,0.000,3.142,
4.018,7.411,-1.750,1.414,1.644,0.013,5.699,0.000,1.890,1.280,1.367,2.501,0.000,0.000,1.285,1.301,2.427,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.692,0.000,0.000,0.000,0.000,3.142,
4.105,7.499,-1.750,1.415,1.596,-0.004,5.620,0.000,2.002,1.295,1.340,2.311,0.000,0.000,1.301,1.277,2.249,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.748,0.000,0.000,0.000,0.000,3.142,
4.207,7.601,-1.750,1.414,1.554,-0.007,5.830,0.000,2.115,1.311,1.319,2.171,0.000,0.000,0.000,1.311,2.033,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.814,0.000,0.000,0.000,0.000,3.142,
4.303,7.696,-1.750,1.414,1.529,0.003,5.948,0.000,2.191,1.322,1.309,2.096,0.000,0.000,0.000,1.301,2.032,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.903,0.000,0.000,0.000,0.000,3.142,
4.411,7.804,-1.750,1.414,1.506,0.002,5.932,0.000,2.264,1.333,1.300,2.036,0.000,0.000,0.000,1.293,2.067,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,1.002,0.000,0.000,0.000,0.000,3.142,
4.509,7.902,-1.750,1.414,1.485,-0.002,5.975,0.000,2.341,1.344,1.292,1.981,0.000,0.000,0.000,1.286,2.105,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,1.134,0.000,0.000,0.000,0.000,3.142,
4.613,8.006,-1.750,1.414,1.469,-0.002,6.035,0.000,2.402,1.353,1.287,1.943,0.000,0.000,0.000,1.281,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,1.271,0.000,0.000,0.000,0.000,3.142,
4.703,8.097,-1.750,1.414,1.456,0.001,6.053,0.000,2.455,1.360,1.283,1.914,0.000,0.000,0.000,1.278,0.000,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,1.463,0.000,0.000,0.000,0.000,3.142,
4.813,8.207,-1.750,1.414,1.445,0.001,6.078,0.000,2.502,1.367,1.280,1.889,0.000,3.902,0.000,1.275,4.212,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
4.902,8.295,-1.750,1.414,1.435,-0.001,6.115,0.000,2.542,1.372,1.277,1.870,0.000,3.883,0.000,1.273,4.046,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.010,8.403,-1.750,1.414,1.428,0.000,6.125,0.000,2.577,1.377,1.275,1.855,0.000,3.867,0.000,1.271,3.917,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.119,8.512,-1.750,1.414,1.422,0.000,6.158,0.000,2.605,1.381,1.274,1.843,0.000,3.855,0.000,1.269,3.822,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.208,8.601,-1.750,1.414,1.417,0.001,6.157,0.000,2.630,1.384,1.273,1.832,0.000,3.845,0.000,1.268,3.741,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.319,8.712,-1.750,1.414,1.412,0.001,6.183,0.000,2.652,1.387,1.271,1.824,0.000,3.836,0.000,1.267,3.726,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.402,8.796,-1.749,1.419,1.408,0.249,0.086,0.000,2.673,1.390,1.271,1.817,0.000,3.833,0.000,1.266,3.725,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.515,8.908,-1.739,1.481,1.409,1.002,0.017,0.000,2.692,1.401,1.282,1.833,0.000,3.905,0.000,1.256,3.726,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.602,8.996,-1.719,1.604,1.409,1.350,6.277,0.000,2.733,1.423,1.302,1.863,0.000,4.043,0.000,1.235,3.908,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.705,9.098,-1.700,1.718,1.409,0.954,6.277,0.000,2.772,1.444,1.321,1.890,0.000,4.171,1.345,1.166,1.829,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.812,9.206,-1.687,1.802,1.410,0.864,6.277,0.000,2.800,1.459,1.335,1.910,0.000,4.265,1.330,1.152,1.711,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
5.904,9.297,-1.671,1.896,1.410,1.068,6.277,0.000,2.832,1.476,1.351,1.933,0.000,4.371,1.313,4.525,1.602,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.007,9.401,-1.654,2.002,1.410,1.070,6.277,0.000,2.869,1.495,1.368,1.958,0.000,4.490,1.293,4.472,1.578,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.108,9.501,-1.638,2.101,1.410,0.974,6.277,0.000,2.902,1.513,1.384,1.982,0.000,4.601,1.275,4.422,1.626,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.205,9.598,-1.623,2.195,1.410,0.992,6.277,0.000,2.934,1.530,1.400,2.004,0.000,4.708,1.258,4.374,1.604,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.306,9.700,-1.607,2.294,1.410,1.034,6.277,0.000,2.968,1.547,1.416,2.028,0.000,4.819,1.240,4.324,1.582,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.405,9.798,-1.591,2.394,1.410,1.017,6.277,0.000,3.002,1.565,1.433,2.052,0.000,4.931,1.166,4.274,1.559,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.517,9.910,-1.575,2.492,1.410,1.001,6.277,0.000,3.035,1.583,1.449,2.075,0.000,0.000,1.148,4.225,1.536,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.603,9.996,-1.559,2.589,1.410,1.012,6.277,0.000,3.068,1.600,1.465,2.098,0.000,0.000,1.324,4.176,1.514,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.701,10.094,-1.543,2.688,1.411,1.017,6.277,0.000,3.101,1.618,1.481,2.122,0.000,0.000,2.512,4.427,1.491,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.816,10.209,-1.527,2.787,1.411,1.011,6.277,0.000,0.000,1.636,1.498,2.145,0.000,0.000,2.524,4.905,1.469,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
6.903,10.297,-1.511,2.885,1.411,1.009,6.277,0.000,0.000,1.653,1.514,2.168,0.000,0.000,2.742,0.974,1.446,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.005,10.398,-1.495,2.983,1.411,1.013,6.277,0.000,0.000,1.671,1.530,2.192,0.000,2.189,2.961,0.958,1.424,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.100,10.493,-1.480,3.082,1.411,1.013,6.277,4.969,0.000,1.688,1.546,2.215,0.000,2.154,3.181,0.993,1.401,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.203,10.596,-1.464,3.180,1.411,1.011,6.277,4.869,0.000,1.706,1.562,2.239,0.000,2.119,4.622,0.977,1.379,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.316,10.709,-1.448,3.278,1.411,1.011,6.277,4.770,0.000,1.723,1.578,2.262,0.000,2.083,4.842,0.961,1.356,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.400,10.794,-1.432,3.377,1.411,1.012,6.277,4.670,0.000,1.740,1.595,2.285,0.000,2.048,0.000,0.945,1.334,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.503,10.896,-1.416,3.475,1.412,1.012,6.277,4.571,0.000,1.758,1.611,2.309,0.000,2.013,0.970,0.929,1.311,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.616,11.009,-1.400,3.573,1.412,1.012,6.277,4.471,0.000,1.775,1.627,2.332,0.000,1.868,0.952,0.913,1.289,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.719,11.112,-1.385,3.672,1.412,1.012,6.277,4.372,4.907,1.793,1.643,2.355,0.000,1.886,0.990,0.897,1.267,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.801,11.194,-1.369,3.770,1.412,1.012,6.277,4.272,4.795,1.810,1.659,2.379,0.000,1.996,0.973,0.881,1.244,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
7.918,11.311,-1.353,3.868,1.412,1.012,6.277,4.173,4.684,1.827,1.675,2.402,0.000,2.107,0.955,0.865,1.222,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.015,11.408,-1.337,3.967,1.412,1.012,6.277,4.074,4.573,1.845,1.691,2.425,0.000,2.227,0.937,0.849,1.199,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.111,11.504,-1.322,4.065,1.412,1.012,6.277,3.974,4.462,1.862,1.707,2.449,0.000,2.398,0.920,0.833,1.177,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.208,11.601,-1.306,4.164,1.412,1.012,6.277,3.875,4.351,1.879,1.723,2.472,0.000,2.570,0.902,0.817,1.155,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.305,11.698,-1.290,4.262,1.413,1.012,6.277,3.775,4.239,1.897,1.739,2.495,0.000,2.742,0.884,0.801,1.132,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.405,11.798,-1.275,4.360,1.413,1.012,6.277,3.676,4.128,1.914,1.755,2.518,0.000,2.914,0.867,0.786,1.110,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.502,11.895,-1.259,4.459,1.413,1.012,6.277,3.576,4.017,1.931,1.771,2.542,0.000,1.553,0.849,0.770,1.088,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.612,12.005,-1.243,4.557,1.413,1.012,6.277,3.477,3.905,1.948,1.787,2.565,0.000,1.561,0.832,0.754,1.065,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.707,12.100,-1.228,4.655,1.411,1.012,6.230,3.379,3.790,2.085,1.802,2.582,0.000,1.600,0.815,0.738,1.041,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.805,12.198,-1.212,4.754,1.410,1.012,6.273,3.280,3.677,0.000,1.818,2.603,0.000,1.568,0.797,0.721,1.017,0.000,3.142,0.000,0.000,4.042,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
8.906,12.300,-1.196,4.852,1.410,1.012,6.278,3.181,3.564,0.000,1.834,2.625,0.000,1.535,0.780,0.705,4.408,0.000,3.142,0.000,0.000,4.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.002,12.395,-1.180,4.950,1.409,1.012,6.279,3.081,3.452,0.000,1.850,2.647,0.000,1.500,0.762,0.689,4.272,0.000,3.142,0.000,0.000,4.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.105,12.499,-1.164,5.049,1.409,1.012,6.279,2.982,3.340,0.000,1.866,2.669,0.000,1.466,0.744,0.673,4.136,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.217,12.610,-1.148,5.147,1.409,1.012,6.278,2.883,3.229,0.000,1.883,2.692,0.000,1.431,0.726,0.656,3.999,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.308,12.701,-1.132,5.245,1.408,1.012,6.278,2.784,3.117,0.000,1.899,2.715,0.000,1.396,0.708,0.640,3.862,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.401,12.794,-1.115,5.344,1.408,1.012,6.278,2.684,3.006,0.000,1.915,2.738,0.000,1.361,0.690,0.624,3.725,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.512,12.905,-1.099,5.442,1.408,1.012,6.278,2.585,2.894,0.000,1.932,2.761,0.000,1.325,0.672,0.000,3.587,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.606,12.999,-1.083,5.540,1.408,1.012,6.278,2.486,2.783,0.000,1.948,2.784,0.000,1.290,0.654,0.000,3.449,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.705,13.098,-1.067,5.639,1.408,1.012,6.278,2.386,2.672,0.000,1.964,2.807,0.000,1.254,0.636,0.000,3.312,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.808,13.202,-1.051,5.737,1.408,1.012,6.278,2.287,2.560,0.000,1.981,2.831,0.000,1.219,0.618,0.000,3.174,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
9.917,13.310,-1.035,5.835,1.408,1.012,6.277,2.188,2.449,0.000,1.997,2.854,0.000,1.183,0.740,0.000,3.036,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.007,13.401,-1.019,5.934,1.408,1.012,6.277,2.088,2.338,0.000,2.121,2.878,0.000,1.147,0.958,0.000,2.898,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.101,13.494,-1.003,6.030,1.408,0.976,6.277,1.991,2.229,0.000,2.137,2.901,0.000,1.112,1.172,0.000,2.762,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.209,13.602,-0.988,6.122,1.408,0.911,6.277,1.898,2.125,0.000,3.294,2.923,0.000,1.079,1.374,0.000,2.634,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.303,13.696,-0.974,6.207,1.408,0.858,6.277,1.812,2.029,0.000,4.687,2.944,0.000,1.047,1.563,0.000,2.514,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.407,13.800,-0.961,6.288,1.408,0.821,6.277,1.730,1.937,3.805,4.701,2.963,0.000,1.018,1.743,0.000,2.400,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.504,13.897,-0.953,6.334,1.403,0.099,0.023,1.685,1.880,3.663,4.704,2.958,0.000,1.012,1.824,0.000,2.348,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.607,14.000,-0.955,6.322,1.349,-0.245,4.830,1.714,1.844,3.429,0.000,2.800,0.000,1.143,1.628,0.000,2.504,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.971,0.000,0.000,3.142,
10.706,14.099,-0.957,6.311,1.185,0.087,4.134,1.810,1.749,2.703,0.000,2.456,0.000,1.875,1.271,0.000,3.124,0.000,3.142,0.000,0.000,0.000,3.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.816,14.209,-0.949,6.329,1.018,0.319,5.241,1.942,1.679,2.239,0.000,2.248,3.908,0.000,1.094,3.669,4.252,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
10.918,14.311,-0.929,6.361,1.025,0.454,0.492,1.897,1.648,2.211,0.000,2.277,3.993,4.385,1.144,3.935,4.100,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.009,14.402,-0.904,6.403,1.047,0.536,0.056,1.827,1.610,2.198,0.000,2.327,4.187,3.296,1.222,4.555,3.812,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.110,14.504,-0.877,6.451,1.047,0.598,6.276,1.772,1.562,2.133,0.000,2.359,4.246,3.302,1.287,4.806,3.695,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.213,14.606,-0.846,6.503,1.047,0.652,6.276,1.711,1.509,2.061,0.000,2.393,4.309,3.198,1.359,0.000,3.566,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.311,14.705,-0.813,6.561,1.048,0.703,6.276,1.645,1.451,1.982,0.000,2.434,4.378,2.884,1.437,0.000,3.427,0.000,2.264,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.410,14.803,-0.778,6.622,1.048,0.722,6.276,1.575,1.390,1.899,0.000,2.572,4.450,2.554,1.520,0.000,3.280,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.516,14.909,-0.744,6.681,1.048,0.668,6.277,1.508,1.330,1.818,0.000,2.624,4.521,2.236,1.600,0.000,3.138,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.619,15.012,-0.713,6.735,1.049,0.615,6.277,1.446,1.276,1.744,0.000,2.659,4.585,1.947,1.674,0.000,3.008,0.000,2.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.715,15.108,-0.683,6.786,1.049,0.597,6.277,1.387,1.224,1.674,0.000,2.692,4.645,1.675,1.743,0.000,2.885,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.810,15.203,-0.655,6.835,1.049,0.577,6.277,1.330,1.174,1.606,0.000,2.724,4.704,1.412,1.811,0.000,2.766,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
11.915,15.308,-0.628,6.882,1.049,0.543,6.277,1.276,1.127,1.541,0.000,2.781,4.760,1.391,1.875,0.000,2.653,0.000,2.404,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
12.013,15.406,-0.602,6.927,1.049,0.514,6.277,1.226,1.082,1.480,0.000,2.882,4.813,1.435,1.936,0.000,2.547,0.000,2.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
