game_time,true_time,x,y,az,vx,vaz,dis_to_obs_0,dis_to_obs_36,dis_to_obs_72,dis_to_obs_108,dis_to_obs_144,dis_to_obs_180,dis_to_obs_-144,dis_to_obs_-108,dis_to_obs_-72,dis_to_obs_-36,dis_to_min_obs,direction_to_min_obs,dis_to_human_0,dis_to_human_36,dis_to_human_72,dis_to_human_108,dis_to_human_144,dis_to_human_180,dis_to_human_-144,dis_to_human_-108,dis_to_human_-72,dis_to_human_-36,dis_to_min_human,direction_to_min_human,
13.005,16.472,-0.806,6.860,1.445,0.512,6.277,1.099,1.261,2.706,0.000,3.326,0.000,1.609,3.354,0.000,1.479,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
13.107,16.573,-0.800,6.908,1.445,0.486,6.277,1.053,1.209,2.594,0.000,3.335,0.000,1.661,3.464,0.000,1.418,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
13.208,16.675,-0.795,6.953,1.445,0.461,6.277,1.011,1.149,2.404,0.000,3.287,0.000,1.696,3.453,0.000,1.379,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
13.304,16.770,-0.789,6.996,1.430,0.437,5.410,1.006,1.020,1.703,0.000,2.813,0.000,1.620,2.652,0.000,1.600,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
13.415,16.881,-0.783,7.037,1.260,0.416,3.729,1.061,0.933,1.272,4.916,3.632,4.440,2.565,2.126,1.027,2.220,0.000,2.475,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
13.517,16.983,-0.771,7.074,1.045,0.376,4.224,1.122,0.896,1.099,2.838,0.000,3.649,0.000,1.943,0.880,3.103,0.000,2.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
13.614,17.081,-0.752,7.104,0.907,0.375,5.911,1.034,0.868,1.120,3.464,0.000,4.050,0.000,2.082,0.814,2.450,0.000,2.545,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
13.708,17.174,-0.730,7.134,0.976,0.402,1.216,0.966,0.837,1.119,0.000,3.930,4.386,2.538,2.206,0.000,2.105,0.000,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
13.804,17.270,-0.708,7.167,1.021,0.430,0.657,0.862,0.822,1.244,0.000,2.869,0.000,1.747,0.638,0.000,1.525,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
13.911,17.378,-0.687,7.203,1.165,0.400,2.348,0.778,0.854,1.654,4.187,3.280,4.900,1.917,0.612,0.000,1.106,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.011,17.477,-0.674,7.234,1.379,0.322,2.156,0.748,0.872,1.948,0.000,3.617,0.000,0.647,4.398,3.394,0.989,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.108,17.575,-0.670,7.254,1.468,0.047,5.796,0.768,0.826,1.534,4.189,3.187,4.662,1.905,0.576,0.000,1.123,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.211,17.677,-0.671,7.248,1.348,-0.127,4.441,0.805,0.793,1.260,0.000,3.009,0.000,1.809,0.501,0.000,1.345,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.307,17.774,-0.673,7.241,1.214,0.009,4.985,0.830,0.770,1.123,0.000,3.473,0.000,1.775,0.481,0.000,1.549,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.408,17.874,-0.672,7.245,1.123,0.065,5.217,0.869,0.756,1.017,3.630,4.060,4.511,1.915,0.477,0.000,1.870,0.000,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.509,17.975,-0.671,7.248,1.028,-0.011,5.013,0.915,0.754,0.954,2.738,0.000,4.001,0.000,0.492,0.000,2.290,0.000,2.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.608,18.075,-0.672,7.246,0.950,0.003,0.081,0.840,0.762,1.078,0.000,3.699,0.000,1.769,0.500,0.000,1.644,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.707,18.174,-0.671,7.249,1.089,0.043,2.742,0.767,0.811,1.458,4.262,3.116,3.906,1.891,0.575,0.000,1.147,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.804,18.271,-0.670,7.254,1.323,0.054,2.206,0.751,0.839,1.687,4.247,3.372,0.000,1.966,0.654,0.000,1.045,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
14.901,18.368,-0.669,7.257,1.404,0.003,5.822,0.770,0.799,1.386,0.000,3.039,3.671,1.873,0.620,0.000,1.184,0.000,3.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.014,18.481,-0.670,7.256,1.294,-0.017,4.465,0.807,0.766,1.153,0.000,2.984,0.000,1.798,0.688,0.000,1.439,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.102,18.569,-0.670,7.255,1.158,0.004,5.022,0.851,0.749,1.022,0.000,3.951,4.650,1.767,0.914,0.000,1.777,0.000,2.510,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.220,18.686,-0.670,7.256,1.046,0.014,4.512,0.964,0.743,0.882,2.064,0.000,3.575,0.000,2.067,0.882,3.041,0.000,2.685,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.308,18.774,-0.670,7.258,0.861,0.016,3.997,1.160,0.764,0.799,1.409,0.000,2.986,3.185,1.886,0.945,0.000,0.000,2.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.409,18.875,-0.669,7.259,0.675,0.017,4.287,1.489,0.810,0.757,1.115,0.000,3.655,0.000,1.794,2.600,0.000,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.501,18.968,-0.668,7.260,0.502,0.017,4.318,2.170,0.890,0.739,0.944,2.800,0.000,4.080,0.000,2.220,1.208,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.613,19.079,-0.665,7.261,0.330,0.042,4.262,0.000,1.027,0.745,0.839,1.718,4.198,3.304,0.000,1.984,1.325,0.000,3.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.708,19.175,-0.662,7.262,0.153,0.055,4.303,0.000,1.252,0.774,0.778,1.277,0.000,2.994,2.756,1.848,2.977,0.000,3.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.812,19.279,-0.656,7.262,6.264,0.090,4.330,0.000,1.675,0.834,0.747,1.041,3.649,4.025,4.910,1.777,2.439,0.000,0.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
15.910,19.377,-0.647,7.261,6.090,0.119,4.292,1.643,2.673,0.938,0.742,0.903,2.062,0.000,3.783,0.000,2.113,0.000,0.544,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.009,19.475,-0.635,7.258,5.915,0.146,4.301,3.502,0.000,1.110,0.763,0.824,1.452,4.322,3.169,0.000,1.914,0.000,0.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.109,19.575,-0.622,7.252,5.742,0.171,4.360,2.775,0.000,1.373,0.808,0.788,1.182,0.000,2.961,2.560,1.803,0.000,0.895,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.214,19.680,-0.608,7.242,5.587,0.207,4.677,2.564,0.000,1.542,0.843,0.790,1.123,0.000,3.564,2.557,1.763,0.000,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.316,19.783,-0.593,7.229,5.526,0.229,0.095,2.590,0.000,1.528,0.854,0.809,1.166,0.000,3.095,2.524,1.754,0.000,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.413,19.880,-0.576,7.213,5.543,0.252,0.212,2.579,0.000,1.548,0.870,0.827,1.198,0.000,3.036,2.519,1.739,0.000,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.502,19.968,-0.558,7.196,5.548,0.276,0.007,2.552,0.000,1.582,0.890,0.846,1.225,0.000,2.997,2.526,1.720,0.000,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.608,20.074,-0.538,7.178,5.548,0.300,6.281,2.523,2.500,1.620,0.911,0.866,1.255,0.000,2.999,2.549,1.700,0.000,0.930,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.708,20.175,-0.516,7.158,5.548,0.324,6.282,2.491,2.554,1.661,0.934,0.889,1.288,0.000,3.027,2.582,1.678,0.000,0.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.812,20.278,-0.492,7.137,5.549,0.350,6.281,2.456,2.629,1.705,0.959,0.913,1.323,0.000,3.058,2.630,1.654,0.000,0.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
16.918,20.384,-0.466,7.114,5.549,0.375,6.280,2.418,2.708,1.753,0.986,0.938,1.360,0.000,3.146,2.688,1.629,0.000,0.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.013,20.479,-0.438,7.089,5.549,0.400,6.279,2.378,2.787,1.804,1.015,0.966,1.400,0.000,3.093,2.754,1.601,0.000,0.965,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.114,20.580,-0.409,7.062,5.549,0.424,6.280,2.335,2.867,1.858,1.045,0.995,1.442,0.000,3.039,2.829,1.573,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.220,20.686,-0.377,7.034,5.549,0.449,6.280,2.280,2.952,1.927,1.084,1.032,1.496,0.000,3.085,2.920,1.536,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.320,20.786,-0.337,6.998,5.549,0.479,6.280,2.232,3.046,1.988,1.119,1.065,1.544,0.000,3.126,3.020,1.503,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.406,20.872,-0.302,6.966,5.549,0.503,6.280,2.191,3.135,2.039,1.148,1.092,1.583,0.000,3.160,3.112,1.476,0.000,1.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.520,20.986,-0.273,6.939,5.549,0.522,6.280,2.128,3.249,2.119,1.193,1.135,1.646,0.000,3.214,3.227,1.433,0.000,1.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.613,21.079,-0.226,6.897,5.549,0.552,6.280,2.083,3.360,2.176,1.225,1.165,1.689,0.000,3.252,3.326,1.403,0.000,1.035,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.702,21.168,-0.194,6.868,5.549,0.570,6.280,2.025,3.465,2.249,1.266,1.204,1.746,0.000,3.301,3.412,1.364,0.000,1.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.804,21.271,-0.151,6.830,5.549,0.595,6.280,1.965,3.640,2.325,1.309,1.245,1.805,0.000,3.351,3.523,1.323,0.000,1.071,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
17.914,21.380,-0.108,6.791,5.549,0.619,6.280,1.902,0.000,2.404,1.353,1.287,1.867,0.000,3.404,3.631,1.281,0.000,1.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.004,21.471,-0.062,6.749,5.549,0.644,6.280,1.837,0.000,2.487,1.400,1.332,1.931,0.000,3.459,3.725,1.237,0.000,1.106,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.111,21.577,-0.014,6.707,5.549,0.669,6.280,1.769,0.000,2.573,1.448,1.378,1.997,0.000,3.517,1.267,1.191,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.217,21.683,0.035,6.662,5.549,0.695,6.280,1.699,0.000,2.661,1.498,1.425,2.066,0.000,3.576,1.217,1.144,0.000,1.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.305,21.772,0.086,6.616,5.549,0.698,6.280,1.631,0.000,2.747,1.546,1.470,2.132,0.000,3.633,1.168,1.099,0.000,1.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.414,21.881,0.135,6.572,5.549,0.654,6.280,1.568,0.000,2.826,1.590,1.513,2.193,0.000,3.686,1.123,1.056,0.000,1.176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.517,21.983,0.181,6.530,5.549,0.613,6.280,1.508,0.000,2.902,1.633,1.553,2.252,0.000,3.736,1.080,1.016,0.000,1.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.602,22.068,0.225,6.491,5.549,0.593,6.280,1.450,0.000,2.976,1.674,1.593,2.308,0.000,3.785,1.039,0.977,0.000,1.211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.704,22.171,0.267,6.453,5.549,0.570,6.280,1.395,0.000,3.046,1.713,1.630,2.362,0.000,3.831,0.999,0.940,0.000,1.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.805,22.271,0.307,6.417,5.549,0.541,6.280,1.343,0.000,3.108,1.751,1.665,2.413,0.000,3.875,0.962,0.905,0.000,1.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
18.911,22.378,0.345,6.382,5.549,0.516,6.280,1.293,0.000,3.166,1.786,1.699,2.462,0.000,3.917,0.926,0.871,0.000,1.246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
19.014,22.481,0.382,6.350,5.549,0.495,6.280,1.245,0.000,0.000,1.820,1.731,2.509,0.000,3.957,0.892,0.839,0.000,1.281,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.142,
19.113,22.579,0.417,6.318,5.549,0.473,6.280,1.199,0.000,0.000,1.853,1.762,2.554,0.000,3.996,0.859,0.808,0.000,1.281,0.000,0.000,0.000,0.000,0
